
Sync-Point 0, TimeBin=0, Time: 0.01, Redshift: 99, Systemstep: 0, Dloga: 0, Nsync-grv:      10648, Nsync-hyd:          0
Sync-Point 637, TimeBin=19, Time: 0.175445, Redshift: 4.6998, Systemstep: 0.000787245, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 638, TimeBin=19, Time: 0.176236, Redshift: 4.67422, Systemstep: 0.000790794, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 639, TimeBin=18, Time: 0.176632, Redshift: 4.66148, Systemstep: 0.000396733, Dloga: 0.00224862, Nsync-grv:          2, Nsync-hyd:          0

Sync-Point 640, TimeBin=19, Time: 0.17703, Redshift: 4.64876, Systemstep: 0.000397626, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 641, TimeBin=18, Time: 0.177429, Redshift: 4.63607, Systemstep: 0.000398521, Dloga: 0.00224862, Nsync-grv:          2, Nsync-hyd:          0

Sync-Point 642, TimeBin=19, Time: 0.177828, Redshift: 4.62341, Systemstep: 0.000399418, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 643, TimeBin=18, Time: 0.178228, Redshift: 4.61078, Systemstep: 0.000400317, Dloga: 0.00224862, Nsync-grv:          2, Nsync-hyd:          0

Sync-Point 644, TimeBin=19, Time: 0.178629, Redshift: 4.59818, Systemstep: 0.000401218, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 645, TimeBin=18, Time: 0.179032, Redshift: 4.58561, Systemstep: 0.000402121, Dloga: 0.00224862, Nsync-grv:          2, Nsync-hyd:          0

Sync-Point 646, TimeBin=19, Time: 0.179435, Redshift: 4.57306, Systemstep: 0.000403027, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 647, TimeBin=18, Time: 0.179839, Redshift: 4.56054, Systemstep: 0.000403934, Dloga: 0.00224862, Nsync-grv:          2, Nsync-hyd:          0

Sync-Point 648, TimeBin=19, Time: 0.180243, Redshift: 4.54805, Systemstep: 0.000404843, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 649, TimeBin=18, Time: 0.180649, Redshift: 4.53559, Systemstep: 0.000405755, Dloga: 0.00224862, Nsync-grv:          2, Nsync-hyd:          0

Sync-Point 650, TimeBin=19, Time: 0.181056, Redshift: 4.52316, Systemstep: 0.000406668, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 651, TimeBin=18, Time: 0.181463, Redshift: 4.51075, Systemstep: 0.000407584, Dloga: 0.00224862, Nsync-grv:          2, Nsync-hyd:          0

Sync-Point 652, TimeBin=19, Time: 0.181872, Redshift: 4.49838, Systemstep: 0.000408501, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 653, TimeBin=18, Time: 0.182281, Redshift: 4.48603, Systemstep: 0.000409421, Dloga: 0.00224862, Nsync-grv:          2, Nsync-hyd:          0

Sync-Point 654, TimeBin=19, Time: 0.182692, Redshift: 4.4737, Systemstep: 0.000410342, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 655, TimeBin=19, Time: 0.183515, Redshift: 4.44914, Systemstep: 0.000823458, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 656, TimeBin=19, Time: 0.184342, Redshift: 4.42469, Systemstep: 0.00082717, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 657, TimeBin=19, Time: 0.185173, Redshift: 4.40035, Systemstep: 0.000830898, Dloga: 0.00449724, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 658, TimeBin=18, Time: 0.18559, Redshift: 4.38822, Systemstep: 0.000416852, Dloga: 0.00224862, Nsync-grv:          2, Nsync-hyd:          0

Sync-Point 659, TimeBin=19, Time: 0.186008, Redshift: 4.37612, Systemstep: 0.000417791, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 660, TimeBin=18, Time: 0.186427, Redshift: 4.36404, Systemstep: 0.000418731, Dloga: 0.00224862, Nsync-grv:          2, Nsync-hyd:          0

Sync-Point 661, TimeBin=19, Time: 0.186846, Redshift: 4.35199, Systemstep: 0.000419674, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 662, TimeBin=18, Time: 0.187267, Redshift: 4.33997, Systemstep: 0.000420619, Dloga: 0.00224862, Nsync-grv:          2, Nsync-hyd:          0

Sync-Point 663, TimeBin=19, Time: 0.187688, Redshift: 4.32798, Systemstep: 0.000421565, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 664, TimeBin=18, Time: 0.188111, Redshift: 4.31601, Systemstep: 0.000422514, Dloga: 0.00224862, Nsync-grv:          4, Nsync-hyd:          0

Sync-Point 665, TimeBin=19, Time: 0.188534, Redshift: 4.30407, Systemstep: 0.000423466, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 666, TimeBin=18, Time: 0.188959, Redshift: 4.29216, Systemstep: 0.000424419, Dloga: 0.00224862, Nsync-grv:          4, Nsync-hyd:          0

Sync-Point 667, TimeBin=19, Time: 0.189384, Redshift: 4.28027, Systemstep: 0.000425374, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 668, TimeBin=18, Time: 0.189811, Redshift: 4.26841, Systemstep: 0.000426332, Dloga: 0.00224862, Nsync-grv:          4, Nsync-hyd:          0

Sync-Point 669, TimeBin=19, Time: 0.190238, Redshift: 4.25658, Systemstep: 0.000427292, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 670, TimeBin=18, Time: 0.190666, Redshift: 4.24477, Systemstep: 0.000428254, Dloga: 0.00224862, Nsync-grv:          6, Nsync-hyd:          0

Sync-Point 671, TimeBin=19, Time: 0.191095, Redshift: 4.23299, Systemstep: 0.000429218, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 672, TimeBin=18, Time: 0.191525, Redshift: 4.22124, Systemstep: 0.000430184, Dloga: 0.00224862, Nsync-grv:          8, Nsync-hyd:          0

Sync-Point 673, TimeBin=19, Time: 0.191957, Redshift: 4.20951, Systemstep: 0.000431152, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 674, TimeBin=18, Time: 0.192389, Redshift: 4.19781, Systemstep: 0.000432123, Dloga: 0.00224862, Nsync-grv:          9, Nsync-hyd:          0

Sync-Point 675, TimeBin=19, Time: 0.192822, Redshift: 4.18613, Systemstep: 0.000433096, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 676, TimeBin=18, Time: 0.193256, Redshift: 4.17449, Systemstep: 0.000434071, Dloga: 0.00224862, Nsync-grv:          8, Nsync-hyd:          0

Sync-Point 677, TimeBin=19, Time: 0.193691, Redshift: 4.16286, Systemstep: 0.000435048, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 678, TimeBin=18, Time: 0.194127, Redshift: 4.15127, Systemstep: 0.000436027, Dloga: 0.00224862, Nsync-grv:          6, Nsync-hyd:          0

Sync-Point 679, TimeBin=19, Time: 0.194564, Redshift: 4.1397, Systemstep: 0.000437009, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 680, TimeBin=18, Time: 0.195002, Redshift: 4.12815, Systemstep: 0.000437992, Dloga: 0.00224862, Nsync-grv:          8, Nsync-hyd:          0

Sync-Point 681, TimeBin=19, Time: 0.195441, Redshift: 4.11663, Systemstep: 0.000438978, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 682, TimeBin=18, Time: 0.195881, Redshift: 4.10514, Systemstep: 0.000439967, Dloga: 0.00224862, Nsync-grv:          6, Nsync-hyd:          0

Sync-Point 683, TimeBin=19, Time: 0.196322, Redshift: 4.09368, Systemstep: 0.000440957, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 684, TimeBin=18, Time: 0.196764, Redshift: 4.08223, Systemstep: 0.00044195, Dloga: 0.00224862, Nsync-grv:          6, Nsync-hyd:          0

Sync-Point 685, TimeBin=19, Time: 0.197207, Redshift: 4.07082, Systemstep: 0.000442945, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 686, TimeBin=18, Time: 0.197651, Redshift: 4.05943, Systemstep: 0.000443942, Dloga: 0.00224862, Nsync-grv:          6, Nsync-hyd:          0

Sync-Point 687, TimeBin=19, Time: 0.198096, Redshift: 4.04807, Systemstep: 0.000444941, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 688, TimeBin=18, Time: 0.198542, Redshift: 4.03673, Systemstep: 0.000445943, Dloga: 0.00224862, Nsync-grv:          5, Nsync-hyd:          0

Sync-Point 689, TimeBin=19, Time: 0.198989, Redshift: 4.02541, Systemstep: 0.000446947, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 690, TimeBin=18, Time: 0.199437, Redshift: 4.01413, Systemstep: 0.000447953, Dloga: 0.00224862, Nsync-grv:          5, Nsync-hyd:          0

Sync-Point 691, TimeBin=19, Time: 0.199885, Redshift: 4.00286, Systemstep: 0.000448961, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 692, TimeBin=18, Time: 0.200335, Redshift: 3.99163, Systemstep: 0.000449972, Dloga: 0.00224862, Nsync-grv:          4, Nsync-hyd:          0

Sync-Point 693, TimeBin=19, Time: 0.200786, Redshift: 3.98042, Systemstep: 0.000450985, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 694, TimeBin=18, Time: 0.201238, Redshift: 3.96923, Systemstep: 0.000452, Dloga: 0.00224862, Nsync-grv:          4, Nsync-hyd:          0

Sync-Point 695, TimeBin=19, Time: 0.201691, Redshift: 3.95807, Systemstep: 0.000453018, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 696, TimeBin=18, Time: 0.202145, Redshift: 3.94693, Systemstep: 0.000454037, Dloga: 0.00224862, Nsync-grv:          6, Nsync-hyd:          0

Sync-Point 697, TimeBin=19, Time: 0.202601, Redshift: 3.93582, Systemstep: 0.000455059, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 698, TimeBin=18, Time: 0.203057, Redshift: 3.92473, Systemstep: 0.000456084, Dloga: 0.00224862, Nsync-grv:          8, Nsync-hyd:          0

Sync-Point 699, TimeBin=19, Time: 0.203514, Redshift: 3.91367, Systemstep: 0.000457111, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 700, TimeBin=18, Time: 0.203972, Redshift: 3.90264, Systemstep: 0.00045814, Dloga: 0.00224862, Nsync-grv:         10, Nsync-hyd:          0

Sync-Point 701, TimeBin=19, Time: 0.204431, Redshift: 3.89162, Systemstep: 0.000459171, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 702, TimeBin=18, Time: 0.204891, Redshift: 3.88064, Systemstep: 0.000460205, Dloga: 0.00224862, Nsync-grv:         12, Nsync-hyd:          0

Sync-Point 703, TimeBin=19, Time: 0.205353, Redshift: 3.86968, Systemstep: 0.000461241, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 704, TimeBin=18, Time: 0.205815, Redshift: 3.85874, Systemstep: 0.000462279, Dloga: 0.00224862, Nsync-grv:         10, Nsync-hyd:          0

Sync-Point 705, TimeBin=19, Time: 0.206278, Redshift: 3.84782, Systemstep: 0.00046332, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 706, TimeBin=18, Time: 0.206742, Redshift: 3.83694, Systemstep: 0.000464363, Dloga: 0.00224862, Nsync-grv:         10, Nsync-hyd:          0

Sync-Point 707, TimeBin=19, Time: 0.207208, Redshift: 3.82607, Systemstep: 0.000465408, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 708, TimeBin=18, Time: 0.207674, Redshift: 3.81523, Systemstep: 0.000466456, Dloga: 0.00224862, Nsync-grv:          8, Nsync-hyd:          0

Sync-Point 709, TimeBin=19, Time: 0.208142, Redshift: 3.80442, Systemstep: 0.000467506, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 710, TimeBin=18, Time: 0.20861, Redshift: 3.79363, Systemstep: 0.000468558, Dloga: 0.00224862, Nsync-grv:         12, Nsync-hyd:          0

Sync-Point 711, TimeBin=19, Time: 0.20908, Redshift: 3.78286, Systemstep: 0.000469613, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 712, TimeBin=18, Time: 0.209551, Redshift: 3.77212, Systemstep: 0.00047067, Dloga: 0.00224862, Nsync-grv:         14, Nsync-hyd:          0

Sync-Point 713, TimeBin=19, Time: 0.210022, Redshift: 3.7614, Systemstep: 0.00047173, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 714, TimeBin=18, Time: 0.210495, Redshift: 3.7507, Systemstep: 0.000472792, Dloga: 0.00224862, Nsync-grv:         16, Nsync-hyd:          0

Sync-Point 715, TimeBin=19, Time: 0.210969, Redshift: 3.74003, Systemstep: 0.000473856, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 716, TimeBin=18, Time: 0.211444, Redshift: 3.72939, Systemstep: 0.000474923, Dloga: 0.00224862, Nsync-grv:         16, Nsync-hyd:          0

Sync-Point 717, TimeBin=19, Time: 0.21192, Redshift: 3.71876, Systemstep: 0.000475992, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 718, TimeBin=18, Time: 0.212397, Redshift: 3.70816, Systemstep: 0.000477063, Dloga: 0.00224862, Nsync-grv:         18, Nsync-hyd:          0

Sync-Point 719, TimeBin=19, Time: 0.212875, Redshift: 3.69759, Systemstep: 0.000478137, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 720, TimeBin=18, Time: 0.213354, Redshift: 3.68704, Systemstep: 0.000479214, Dloga: 0.00224862, Nsync-grv:         16, Nsync-hyd:          0

Sync-Point 721, TimeBin=19, Time: 0.213835, Redshift: 3.67651, Systemstep: 0.000480292, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 722, TimeBin=18, Time: 0.214316, Redshift: 3.66601, Systemstep: 0.000481374, Dloga: 0.00224862, Nsync-grv:         16, Nsync-hyd:          0

Sync-Point 723, TimeBin=19, Time: 0.214799, Redshift: 3.65553, Systemstep: 0.000482457, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 724, TimeBin=18, Time: 0.215282, Redshift: 3.64507, Systemstep: 0.000483543, Dloga: 0.00224862, Nsync-grv:         18, Nsync-hyd:          0

Sync-Point 725, TimeBin=19, Time: 0.215767, Redshift: 3.63464, Systemstep: 0.000484632, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 726, TimeBin=18, Time: 0.216252, Redshift: 3.62423, Systemstep: 0.000485723, Dloga: 0.00224862, Nsync-grv:         18, Nsync-hyd:          0

Sync-Point 727, TimeBin=19, Time: 0.216739, Redshift: 3.61384, Systemstep: 0.000486816, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 728, TimeBin=18, Time: 0.217227, Redshift: 3.60348, Systemstep: 0.000487912, Dloga: 0.00224862, Nsync-grv:         14, Nsync-hyd:          0

Sync-Point 729, TimeBin=19, Time: 0.217716, Redshift: 3.59314, Systemstep: 0.00048901, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 730, TimeBin=18, Time: 0.218206, Redshift: 3.58282, Systemstep: 0.000490111, Dloga: 0.00224862, Nsync-grv:         16, Nsync-hyd:          0

Sync-Point 731, TimeBin=19, Time: 0.218697, Redshift: 3.57253, Systemstep: 0.000491215, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 732, TimeBin=18, Time: 0.21919, Redshift: 3.56226, Systemstep: 0.00049232, Dloga: 0.00224862, Nsync-grv:         14, Nsync-hyd:          0

Sync-Point 733, TimeBin=19, Time: 0.219683, Redshift: 3.55201, Systemstep: 0.000493429, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 734, TimeBin=18, Time: 0.220178, Redshift: 3.54178, Systemstep: 0.000494539, Dloga: 0.00224862, Nsync-grv:         14, Nsync-hyd:          0

Sync-Point 735, TimeBin=19, Time: 0.220673, Redshift: 3.53158, Systemstep: 0.000495653, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 736, TimeBin=18, Time: 0.22117, Redshift: 3.52141, Systemstep: 0.000496769, Dloga: 0.00224862, Nsync-grv:         19, Nsync-hyd:          0

Sync-Point 737, TimeBin=19, Time: 0.221668, Redshift: 3.51125, Systemstep: 0.000497887, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 738, TimeBin=18, Time: 0.222167, Redshift: 3.50112, Systemstep: 0.000499008, Dloga: 0.00224862, Nsync-grv:         21, Nsync-hyd:          0

Sync-Point 739, TimeBin=19, Time: 0.222667, Redshift: 3.49101, Systemstep: 0.000500131, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 740, TimeBin=18, Time: 0.223168, Redshift: 3.48092, Systemstep: 0.000501257, Dloga: 0.00224862, Nsync-grv:         22, Nsync-hyd:          0

Sync-Point 741, TimeBin=19, Time: 0.223671, Redshift: 3.47086, Systemstep: 0.000502385, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 742, TimeBin=18, Time: 0.224174, Redshift: 3.46081, Systemstep: 0.000503516, Dloga: 0.00224862, Nsync-grv:         17, Nsync-hyd:          0

Sync-Point 743, TimeBin=19, Time: 0.224679, Redshift: 3.45079, Systemstep: 0.00050465, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 744, TimeBin=18, Time: 0.225185, Redshift: 3.4408, Systemstep: 0.000505786, Dloga: 0.00224862, Nsync-grv:         22, Nsync-hyd:          0

Sync-Point 745, TimeBin=19, Time: 0.225692, Redshift: 3.43082, Systemstep: 0.000506924, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 746, TimeBin=18, Time: 0.2262, Redshift: 3.42087, Systemstep: 0.000508066, Dloga: 0.00224862, Nsync-grv:         22, Nsync-hyd:          0

Sync-Point 747, TimeBin=19, Time: 0.226709, Redshift: 3.41094, Systemstep: 0.000509209, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 748, TimeBin=18, Time: 0.227219, Redshift: 3.40103, Systemstep: 0.000510356, Dloga: 0.00224862, Nsync-grv:         25, Nsync-hyd:          0

Sync-Point 749, TimeBin=19, Time: 0.227731, Redshift: 3.39115, Systemstep: 0.000511504, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 750, TimeBin=18, Time: 0.228244, Redshift: 3.38129, Systemstep: 0.000512656, Dloga: 0.00224862, Nsync-grv:         26, Nsync-hyd:          0

Sync-Point 751, TimeBin=19, Time: 0.228757, Redshift: 3.37144, Systemstep: 0.00051381, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 752, TimeBin=18, Time: 0.229272, Redshift: 3.36163, Systemstep: 0.000514967, Dloga: 0.00224862, Nsync-grv:         23, Nsync-hyd:          0

Sync-Point 753, TimeBin=19, Time: 0.229788, Redshift: 3.35183, Systemstep: 0.000516126, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 754, TimeBin=18, Time: 0.230306, Redshift: 3.34205, Systemstep: 0.000517288, Dloga: 0.00224862, Nsync-grv:         23, Nsync-hyd:          0

Sync-Point 755, TimeBin=19, Time: 0.230824, Redshift: 3.3323, Systemstep: 0.000518452, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 756, TimeBin=18, Time: 0.231344, Redshift: 3.32257, Systemstep: 0.000519619, Dloga: 0.00224862, Nsync-grv:         21, Nsync-hyd:          0

Sync-Point 757, TimeBin=19, Time: 0.231865, Redshift: 3.31286, Systemstep: 0.000520789, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 758, TimeBin=18, Time: 0.232387, Redshift: 3.30318, Systemstep: 0.000521962, Dloga: 0.00224862, Nsync-grv:         24, Nsync-hyd:          0

Sync-Point 759, TimeBin=19, Time: 0.23291, Redshift: 3.29351, Systemstep: 0.000523137, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 760, TimeBin=18, Time: 0.233434, Redshift: 3.28387, Systemstep: 0.000524314, Dloga: 0.00224862, Nsync-grv:         31, Nsync-hyd:          0

Sync-Point 761, TimeBin=19, Time: 0.233959, Redshift: 3.27424, Systemstep: 0.000525494, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 762, TimeBin=18, Time: 0.234486, Redshift: 3.26464, Systemstep: 0.000526677, Dloga: 0.00224862, Nsync-grv:         35, Nsync-hyd:          0

Sync-Point 763, TimeBin=19, Time: 0.235014, Redshift: 3.25507, Systemstep: 0.000527863, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 764, TimeBin=18, Time: 0.235543, Redshift: 3.24551, Systemstep: 0.000529051, Dloga: 0.00224862, Nsync-grv:         32, Nsync-hyd:          0

Sync-Point 765, TimeBin=19, Time: 0.236073, Redshift: 3.23597, Systemstep: 0.000530242, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 766, TimeBin=17, Time: 0.236339, Redshift: 3.23121, Systemstep: 0.000265569, Dloga: 0.00112431, Nsync-grv:          1, Nsync-hyd:          0

Sync-Point 767, TimeBin=18, Time: 0.236605, Redshift: 3.22646, Systemstep: 0.000265867, Dloga: 0.00112431, Nsync-grv:         36, Nsync-hyd:          0

Sync-Point 768, TimeBin=17, Time: 0.236871, Redshift: 3.22171, Systemstep: 0.000266166, Dloga: 0.00112431, Nsync-grv:          1, Nsync-hyd:          0

Sync-Point 769, TimeBin=19, Time: 0.237137, Redshift: 3.21697, Systemstep: 0.000266466, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 770, TimeBin=18, Time: 0.237671, Redshift: 3.20749, Systemstep: 0.000533831, Dloga: 0.00224862, Nsync-grv:         35, Nsync-hyd:          0

Sync-Point 771, TimeBin=19, Time: 0.238206, Redshift: 3.19804, Systemstep: 0.000535033, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 772, TimeBin=18, Time: 0.238742, Redshift: 3.18861, Systemstep: 0.000536238, Dloga: 0.00224862, Nsync-grv:         35, Nsync-hyd:          0
